tag,seed,condition,axis,group,samples,sequences,supported,accuracy,macro_f1
base16,7,central_half,retained_N,9-16,37944,27,True,0.972617541640312,0.9725601704124381
base16,7,central_half,retained_N,17-32,26522,27,True,0.9658019757182716,0.9636116353347783
base16,7,central_half,retained_N,33-64,8842,23,True,0.9675412802533363,0.9396498495808792
base16,7,central_half,retained_N,65-511,569,14,True,0.9648506151142355,0.8391564902758932
base16,7,central_half,original_shape,compact,4336,26,True,0.9635608856088561,0.9517975854325544
base16,7,central_half,original_shape,elongated,45116,27,True,0.9730915861335224,0.9635017283740732
base16,7,central_half,original_shape,intermediate,30998,27,True,0.9557390799406413,0.9549105276907002
base16,7,central_half,N_x_original_shape,1-2:elongated,1081,26,True,0.9167437557816837,0.9119190404797601
base16,7,central_half,N_x_original_shape,1-2:intermediate,484,27,True,0.9049586776859504,0.881321961620469
base16,7,central_half,N_x_original_shape,1-2:compact,50,14,False,0.92,0.9131944444444444
base16,7,central_half,N_x_original_shape,3-4:elongated,932,27,True,0.9324034334763949,0.921670119623959
base16,7,central_half,N_x_original_shape,3-4:intermediate,568,25,True,0.9154929577464789,0.9096883612465549
base16,7,central_half,N_x_original_shape,3-4:compact,66,17,False,0.8939393939393939,0.889658466682589
base16,7,central_half,N_x_original_shape,5-8:elongated,2275,26,True,0.9428571428571428,0.9329896299894687
base16,7,central_half,N_x_original_shape,5-8:intermediate,996,27,True,0.9096385542168675,0.9067939359910163
base16,7,central_half,N_x_original_shape,5-8:compact,121,18,True,0.8925619834710744,0.8922971585073605
base16,7,central_half,N_x_original_shape,9-16:elongated,19967,27,True,0.973255872189112,0.9696516405089135
base16,7,central_half,N_x_original_shape,9-16:intermediate,15866,27,True,0.970881129459221,0.9692141119126989
base16,7,central_half,N_x_original_shape,9-16:compact,2111,22,True,0.9796305068687826,0.9612446391327829
base16,7,central_half,N_x_original_shape,17-32:elongated,14587,26,True,0.9782683211078358,0.9630136246152601
base16,7,central_half,N_x_original_shape,17-32:intermediate,10253,25,True,0.9491856042134009,0.947013305155037
base16,7,central_half,N_x_original_shape,17-32:compact,1682,21,True,0.9589774078478003,0.9475538648623367
base16,7,central_half,N_x_original_shape,33-64:elongated,5882,20,True,0.9863991839510371,0.9496039946673795
base16,7,central_half,N_x_original_shape,33-64:intermediate,2658,22,True,0.9292701279157262,0.9198789648130856
base16,7,central_half,N_x_original_shape,33-64:compact,302,14,True,0.9370860927152318,0.9329508407436404
base16,7,central_half,N_x_original_shape,65-511:elongated,392,12,True,1.0,1.0
base16,7,central_half,N_x_original_shape,65-511:intermediate,173,12,True,0.9017341040462428,0.8045197740112995
base16,7,central_half,N_x_original_shape,65-511:compact,4,3,False,0.25,
base16,7,central_half,history,none,1846,27,True,0.9149512459371615,0.9034553241612859
base16,7,central_half,history,one_to_five,8062,27,True,0.933763334160258,0.9211356446073302
base16,7,central_half,history,six,70542,27,True,0.9708967707181537,0.9698867750100659
base16,7,central_half,current_points,1,0,0,False,,
base16,7,central_half,current_points,2,0,0,False,,
base16,7,central_half,current_points,ge3,80450,27,True,0.9658918582970789,0.9643401321953486
base16,7,central_half,current_range,le20,26404,27,True,0.9686032419330405,0.967856297629746
base16,7,central_half,current_range,20to40,36863,27,True,0.9725198708732333,0.9717959056724514
base16,7,central_half,current_range,gt40,17183,27,True,0.9475062561834371,0.9375841235498388
base16,7,xy_fraction6,retained_N,1-2,0,0,False,,
base16,7,xy_fraction6,retained_N,3-4,1615,27,True,0.930030959752322,0.9220073840730869
base16,7,xy_fraction6,retained_N,5-8,1566,27,True,0.9425287356321839,0.9350942409148516
base16,7,xy_fraction6,retained_N,9-16,3392,27,True,0.9510613207547169,0.9452629221312495
base16,7,xy_fraction6,retained_N,17-32,37944,27,True,0.9824741724646848,0.9824086916750374
base16,7,xy_fraction6,retained_N,33-64,26522,27,True,0.9881984767362944,0.9872204760173656
base16,7,xy_fraction6,retained_N,65-511,9411,23,True,0.9910742747848262,0.9813053515064236
base16,7,xy_fraction6,original_shape,compact,4336,26,True,0.9843173431734318,0.9798815469854527
base16,7,xy_fraction6,original_shape,elongated,45116,27,True,0.9847725862221828,0.9788177546895502
base16,7,xy_fraction6,original_shape,intermediate,30998,27,True,0.9781921414284792,0.9779455104872306
base16,7,xy_fraction6,N_x_original_shape,1-2:elongated,0,0,False,,
base16,7,xy_fraction6,N_x_original_shape,1-2:intermediate,0,0,False,,
base16,7,xy_fraction6,N_x_original_shape,1-2:compact,0,0,False,,
base16,7,xy_fraction6,N_x_original_shape,3-4:elongated,1081,26,True,0.9333950046253469,0.9287143076956894
base16,7,xy_fraction6,N_x_original_shape,3-4:intermediate,484,27,True,0.9256198347107438,0.9048804454634785
base16,7,xy_fraction6,N_x_original_shape,3-4:compact,50,14,False,0.9,0.8901098901098901
base16,7,xy_fraction6,N_x_original_shape,5-8:elongated,932,27,True,0.9517167381974249,0.9431940544735697
base16,7,xy_fraction6,N_x_original_shape,5-8:intermediate,568,25,True,0.9313380281690141,0.9259662784285547
base16,7,xy_fraction6,N_x_original_shape,5-8:compact,66,17,False,0.9090909090909091,0.9034146341463415
base16,7,xy_fraction6,N_x_original_shape,9-16:elongated,2275,26,True,0.9582417582417583,0.9503707297873674
base16,7,xy_fraction6,N_x_original_shape,9-16:intermediate,996,27,True,0.9387550200803213,0.9361548525401554
base16,7,xy_fraction6,N_x_original_shape,9-16:compact,121,18,True,0.9173553719008265,0.9173045379989064
base16,7,xy_fraction6,N_x_original_shape,17-32:elongated,19967,27,True,0.9828216557319577,0.980257402137713
base16,7,xy_fraction6,N_x_original_shape,17-32:intermediate,15866,27,True,0.9809655867893609,0.980019769683504
base16,7,xy_fraction6,N_x_original_shape,17-32:compact,2111,22,True,0.9905258171482709,0.9825123846446975
base16,7,xy_fraction6,N_x_original_shape,33-64:elongated,14587,26,True,0.9923904846781381,0.9863981472695879
base16,7,xy_fraction6,N_x_original_shape,33-64:intermediate,10253,25,True,0.9823466302545596,0.9818969194923864
base16,7,xy_fraction6,N_x_original_shape,33-64:compact,1682,21,True,0.9875148632580262,0.9846271221922258
base16,7,xy_fraction6,N_x_original_shape,65-511:elongated,6274,20,True,0.9966528530443098,0.9855597416724435
base16,7,xy_fraction6,N_x_original_shape,65-511:intermediate,2831,22,True,0.9798657718120806,0.9753655506078122
base16,7,xy_fraction6,N_x_original_shape,65-511:compact,306,14,True,0.9803921568627451,0.9783490566037736
base16,7,xy_fraction6,history,none,1846,27,True,0.9333694474539544,0.9229443355646618
base16,7,xy_fraction6,history,one_to_five,8062,27,True,0.956338377573803,0.9467706260672795
base16,7,xy_fraction6,history,six,70542,27,True,0.9864477899690964,0.9858490692414246
base16,7,xy_fraction6,current_points,1,0,0,False,,
base16,7,xy_fraction6,current_points,2,0,0,False,,
base16,7,xy_fraction6,current_points,ge3,80450,27,True,0.9822125543816035,0.981207266191515
base16,7,xy_fraction6,current_range,le20,26404,27,True,0.9850022723829722,0.9844958542301543
base16,7,xy_fraction6,current_range,20to40,36863,27,True,0.9877655101321108,0.9873567754421396
base16,7,xy_fraction6,current_range,gt40,17183,27,True,0.9660129197462608,0.9587576316821709
base16,7,xy_fraction4,retained_N,1-2,0,0,False,,
base16,7,xy_fraction4,retained_N,3-4,1615,27,True,0.9287925696594427,0.920766765257597
base16,7,xy_fraction4,retained_N,5-8,1566,27,True,0.9412515964240102,0.9336518907129594
base16,7,xy_fraction4,retained_N,9-16,3392,27,True,0.9516509433962265,0.945899159225817
base16,7,xy_fraction4,retained_N,17-32,37944,27,True,0.9825532363483027,0.982487994422244
base16,7,xy_fraction4,retained_N,33-64,26522,27,True,0.9882361812834628,0.9872621682265972
base16,7,xy_fraction4,retained_N,65-511,9411,23,True,0.9909680161513122,0.9810888805709976
base16,7,xy_fraction4,original_shape,compact,4336,26,True,0.9843173431734318,0.9798815469854527
base16,7,xy_fraction4,original_shape,elongated,45116,27,True,0.9847947513077401,0.9788506620153284
base16,7,xy_fraction4,original_shape,intermediate,30998,27,True,0.9781921414284792,0.9779452060336733
base16,7,xy_fraction4,N_x_original_shape,1-2:elongated,0,0,False,,
base16,7,xy_fraction4,N_x_original_shape,1-2:intermediate,0,0,False,,
base16,7,xy_fraction4,N_x_original_shape,1-2:compact,0,0,False,,
base16,7,xy_fraction4,N_x_original_shape,3-4:elongated,1081,26,True,0.9324699352451434,0.9278334865133038
base16,7,xy_fraction4,N_x_original_shape,3-4:intermediate,484,27,True,0.9235537190082644,0.9024783397138827
base16,7,xy_fraction4,N_x_original_shape,3-4:compact,50,14,False,0.9,0.8901098901098901
base16,7,xy_fraction4,N_x_original_shape,5-8:elongated,932,27,True,0.9517167381974249,0.9431940544735697
base16,7,xy_fraction4,N_x_original_shape,5-8:intermediate,568,25,True,0.9278169014084507,0.9221696773223267
base16,7,xy_fraction4,N_x_original_shape,5-8:compact,66,17,False,0.9090909090909091,0.9034146341463415
base16,7,xy_fraction4,N_x_original_shape,9-16:elongated,2275,26,True,0.9582417582417583,0.9503707297873674
base16,7,xy_fraction4,N_x_original_shape,9-16:intermediate,996,27,True,0.9407630522088354,0.9381956590559388
base16,7,xy_fraction4,N_x_original_shape,9-16:compact,121,18,True,0.9173553719008265,0.9173045379989064
base16,7,xy_fraction4,N_x_original_shape,17-32:elongated,19967,27,True,0.9829218210046576,0.9803708903700303
base16,7,xy_fraction4,N_x_original_shape,17-32:intermediate,15866,27,True,0.9810286146476743,0.9800853559804137
base16,7,xy_fraction4,N_x_original_shape,17-32:compact,2111,22,True,0.9905258171482709,0.9825123846446975
base16,7,xy_fraction4,N_x_original_shape,33-64:elongated,14587,26,True,0.9924590388702269,0.9865228786768973
base16,7,xy_fraction4,N_x_original_shape,33-64:intermediate,10253,25,True,0.9823466302545596,0.981895777211665
base16,7,xy_fraction4,N_x_original_shape,33-64:compact,1682,21,True,0.9875148632580262,0.9846271221922258
base16,7,xy_fraction4,N_x_original_shape,65-511:elongated,6274,20,True,0.9964934650940389,0.9848903216088499
base16,7,xy_fraction4,N_x_original_shape,65-511:intermediate,2831,22,True,0.9798657718120806,0.9753655506078122
base16,7,xy_fraction4,N_x_original_shape,65-511:compact,306,14,True,0.9803921568627451,0.9783490566037736
base16,7,xy_fraction4,history,none,1846,27,True,0.9317443120260022,0.9212457337883959
base16,7,xy_fraction4,history,one_to_five,8062,27,True,0.9564624162738774,0.9469014114397827
base16,7,xy_fraction4,history,six,70542,27,True,0.986490317824842,0.9858937335986966
base16,7,xy_fraction4,current_points,1,0,0,False,,
base16,7,xy_fraction4,current_points,2,0,0,False,,
base16,7,xy_fraction4,current_points,ge3,80450,27,True,0.982224984462399,0.9812209690956544
base16,7,xy_fraction4,current_range,le20,26404,27,True,0.9850780184820481,0.984575030798411
base16,7,xy_fraction4,current_range,20to40,36863,27,True,0.9877926376041016,0.9873846820150021
base16,7,xy_fraction4,current_range,gt40,17183,27,True,0.9658965256358029,0.9586212925776383
base16,7,kept_single,retained_N,1-2,0,0,False,,
base16,7,kept_single,retained_N,3-4,40406,27,True,0.9667376132257586,0.9665313542876381
base16,7,kept_single,retained_N,5-8,26553,27,True,0.968628780175498,0.9670110896892323
base16,7,kept_single,retained_N,9-16,12049,26,True,0.9682131297203087,0.9487435624245242
base16,7,kept_single,retained_N,17-32,1357,21,True,0.9631540162122328,0.8674908210296071
base16,7,kept_single,retained_N,33-64,85,8,False,1.0,
base16,7,kept_single,retained_N,65-511,0,0,False,,
base16,7,kept_single,original_shape,compact,4336,26,True,0.9451107011070111,0.9282483174682106
base16,7,kept_single,original_shape,elongated,45116,27,True,0.9771256317049384,0.9686642218147469
base16,7,kept_single,original_shape,intermediate,30998,27,True,0.9567714046067488,0.9561716923104766
base16,7,kept_single,N_x_original_shape,1-2:elongated,0,0,False,,
base16,7,kept_single,N_x_original_shape,1-2:intermediate,0,0,False,,
base16,7,kept_single,N_x_original_shape,1-2:compact,0,0,False,,
base16,7,kept_single,N_x_original_shape,3-4:elongated,21829,27,True,0.9711393100920793,0.967530980106571
base16,7,kept_single,N_x_original_shape,3-4:intermediate,16401,27,True,0.9616486799585391,0.9604888573448502
base16,7,kept_single,N_x_original_shape,3-4:compact,2176,24,True,0.9609375,0.9395150543615642
base16,7,kept_single,N_x_original_shape,5-8:elongated,14358,27,True,0.9817523331940382,0.9716753702738862
base16,7,kept_single,N_x_original_shape,5-8:intermediate,10581,27,True,0.9567148662697288,0.9552929758290264
base16,7,kept_single,N_x_original_shape,5-8:compact,1614,24,True,0.9299876084262702,0.9074102936002726
base16,7,kept_single,N_x_original_shape,9-16:elongated,8030,25,True,0.9849315068493151,0.9479340905377633
base16,7,kept_single,N_x_original_shape,9-16:intermediate,3517,26,True,0.9363093545635485,0.9336113571797433
base16,7,kept_single,N_x_original_shape,9-16:compact,502,19,True,0.9243027888446215,0.9234817488969114
base16,7,kept_single,N_x_original_shape,17-32:elongated,816,17,True,0.9767156862745098,0.8477836139610231
base16,7,kept_single,N_x_original_shape,17-32:intermediate,497,19,True,0.9416498993963782,0.8772410973605089
base16,7,kept_single,N_x_original_shape,17-32:compact,44,9,False,0.9545454545454546,
base16,7,kept_single,N_x_original_shape,33-64:elongated,83,8,False,1.0,
base16,7,kept_single,N_x_original_shape,33-64:intermediate,2,1,False,1.0,
base16,7,kept_single,N_x_original_shape,33-64:compact,0,0,False,,
base16,7,kept_single,N_x_original_shape,65-511:elongated,0,0,False,,
base16,7,kept_single,N_x_original_shape,65-511:intermediate,0,0,False,,
base16,7,kept_single,N_x_original_shape,65-511:compact,0,0,False,,
base16,7,kept_single,history,none,1846,27,True,0.9322860238353196,0.9217634037174505
base16,7,kept_single,history,one_to_five,8062,27,True,0.9428181592656909,0.9312165983817
base16,7,kept_single,history,six,70542,27,True,0.9713078733236937,0.9701784703685982
base16,7,kept_single,current_points,1,0,0,False,,
base16,7,kept_single,current_points,2,0,0,False,,
base16,7,kept_single,current_points,ge3,80450,27,True,0.9675574891236793,0.9659040746786614
base16,7,kept_single,current_range,le20,26404,27,True,0.9631495227995758,0.9621053277044256
base16,7,kept_single,current_range,20to40,36863,27,True,0.9762634620079754,0.9755479076897224
base16,7,kept_single,current_range,gt40,17183,27,True,0.9556538439154979,0.9467479317687446
base16,7,sparse_single,retained_N,1-2,97734,27,True,0.9549696113941925,0.9547006400498642
base16,7,sparse_single,retained_N,3-4,0,0,False,,
base16,7,sparse_single,retained_N,5-8,0,0,False,,
base16,7,sparse_single,retained_N,9-16,0,0,False,,
base16,7,sparse_single,retained_N,17-32,0,0,False,,
base16,7,sparse_single,retained_N,33-64,0,0,False,,
base16,7,sparse_single,retained_N,65-511,0,0,False,,
base16,7,sparse_single,original_shape,undefined_low_support,97734,27,True,0.9549696113941925,0.9547006400498642
base16,7,sparse_single,N_x_original_shape,1-2:elongated,0,0,False,,
base16,7,sparse_single,N_x_original_shape,1-2:intermediate,0,0,False,,
base16,7,sparse_single,N_x_original_shape,1-2:compact,0,0,False,,
base16,7,sparse_single,N_x_original_shape,3-4:elongated,0,0,False,,
base16,7,sparse_single,N_x_original_shape,3-4:intermediate,0,0,False,,
base16,7,sparse_single,N_x_original_shape,3-4:compact,0,0,False,,
base16,7,sparse_single,N_x_original_shape,5-8:elongated,0,0,False,,
base16,7,sparse_single,N_x_original_shape,5-8:intermediate,0,0,False,,
base16,7,sparse_single,N_x_original_shape,5-8:compact,0,0,False,,
base16,7,sparse_single,N_x_original_shape,9-16:elongated,0,0,False,,
base16,7,sparse_single,N_x_original_shape,9-16:intermediate,0,0,False,,
base16,7,sparse_single,N_x_original_shape,9-16:compact,0,0,False,,
base16,7,sparse_single,N_x_original_shape,17-32:elongated,0,0,False,,
base16,7,sparse_single,N_x_original_shape,17-32:intermediate,0,0,False,,
base16,7,sparse_single,N_x_original_shape,17-32:compact,0,0,False,,
base16,7,sparse_single,N_x_original_shape,33-64:elongated,0,0,False,,
base16,7,sparse_single,N_x_original_shape,33-64:intermediate,0,0,False,,
base16,7,sparse_single,N_x_original_shape,33-64:compact,0,0,False,,
base16,7,sparse_single,N_x_original_shape,65-511:elongated,0,0,False,,
base16,7,sparse_single,N_x_original_shape,65-511:intermediate,0,0,False,,
base16,7,sparse_single,N_x_original_shape,65-511:compact,0,0,False,,
base16,7,sparse_single,history,none,97734,27,True,0.9549696113941925,0.9547006400498642
base16,7,sparse_single,history,one_to_five,0,0,False,,
base16,7,sparse_single,history,six,0,0,False,,
base16,7,sparse_single,current_points,1,58612,27,True,0.9509144885006483,0.950133082979572
base16,7,sparse_single,current_points,2,39122,27,True,0.9610449363529472,0.9610439784181263
base16,7,sparse_single,current_points,ge3,0,0,False,,
base16,7,sparse_single,current_range,le20,11734,27,True,0.9492926538264871,0.9432568020694464
base16,7,sparse_single,current_range,20to40,33802,26,True,0.9653866635110349,0.959507405246392
base16,7,sparse_single,current_range,gt40,52198,27,True,0.9494999808421779,0.9478896195323973
base16,7,sparse_single,N_x_original_shape,1-2:undefined_low_support,97734,27,True,0.9549696113941925,0.9547006400498642
base16,7,sparse_single,N_x_original_shape,3-4:undefined_low_support,0,0,False,,
base16,7,sparse_single,N_x_original_shape,5-8:undefined_low_support,0,0,False,,
base16,7,sparse_single,N_x_original_shape,9-16:undefined_low_support,0,0,False,,
base16,7,sparse_single,N_x_original_shape,17-32:undefined_low_support,0,0,False,,
base16,7,sparse_single,N_x_original_shape,33-64:undefined_low_support,0,0,False,,
base16,7,sparse_single,N_x_original_shape,65-511:undefined_low_support,0,0,False,,
base16,7,sparse_context,retained_N,1-2,29596,27,True,0.9388430869036356,0.9381892228494291
base16,7,sparse_context,retained_N,3-4,4536,26,True,0.9629629629629629,0.9627360026757972
base16,7,sparse_context,retained_N,5-8,7975,27,True,0.9558620689655173,0.9556968609793001
base16,7,sparse_context,retained_N,9-16,6694,26,True,0.96250373468778,0.9619535165961224
base16,7,sparse_context,retained_N,17-32,47667,27,True,0.9839931189292382,0.9833961983224011
base16,7,sparse_context,retained_N,33-64,1126,25,True,0.9928952042628775,0.9885831901162466
base16,7,sparse_context,retained_N,65-511,140,16,True,1.0,1.0
base16,7,sparse_context,original_shape,compact,2856,24,True,0.988795518207283,0.980387292599997
base16,7,sparse_context,original_shape,elongated,44205,27,True,0.9763148965049202,0.9761777559202087
base16,7,sparse_context,original_shape,intermediate,21077,27,True,0.9780329268871282,0.9769191554207148
base16,7,sparse_context,original_shape,undefined_low_support,29596,27,True,0.9388430869036356,0.9381892228494291
base16,7,sparse_context,N_x_original_shape,1-2:elongated,0,0,False,,
base16,7,sparse_context,N_x_original_shape,1-2:intermediate,0,0,False,,
base16,7,sparse_context,N_x_original_shape,1-2:compact,0,0,False,,
base16,7,sparse_context,N_x_original_shape,3-4:elongated,3285,25,True,0.9643835616438357,0.9642346035805317
base16,7,sparse_context,N_x_original_shape,3-4:intermediate,1146,26,True,0.9598603839441536,0.9596330556236217
base16,7,sparse_context,N_x_original_shape,3-4:compact,105,18,True,0.9523809523809523,0.9334516415261758
base16,7,sparse_context,N_x_original_shape,5-8:elongated,5663,26,True,0.9593854847254105,0.9593853821426772
base16,7,sparse_context,N_x_original_shape,5-8:intermediate,2084,27,True,0.9457773512476008,0.9435830417559566
base16,7,sparse_context,N_x_original_shape,5-8:compact,228,20,True,0.9605263157894737,0.9567954521528582
base16,7,sparse_context,N_x_original_shape,9-16:elongated,4896,26,True,0.9638480392156863,0.9635441611707909
base16,7,sparse_context,N_x_original_shape,9-16:intermediate,1577,26,True,0.9562460367786937,0.9542168674698794
base16,7,sparse_context,N_x_original_shape,9-16:compact,221,19,True,0.9773755656108597,0.9770580296896086
base16,7,sparse_context,N_x_original_shape,17-32:elongated,29532,27,True,0.982290396857646,0.9820492336380553
base16,7,sparse_context,N_x_original_shape,17-32:intermediate,15880,25,True,0.9855793450881613,0.9846552432736926
base16,7,sparse_context,N_x_original_shape,17-32:compact,2255,22,True,0.9951219512195122,0.9883735700147316
base16,7,sparse_context,N_x_original_shape,33-64:elongated,725,21,True,1.0,1.0
base16,7,sparse_context,N_x_original_shape,33-64:intermediate,355,22,True,0.9830985915492958,0.9825489939044374
base16,7,sparse_context,N_x_original_shape,33-64:compact,46,12,False,0.9565217391304348,0.9561904761904761
base16,7,sparse_context,N_x_original_shape,65-511:elongated,104,10,False,1.0,
base16,7,sparse_context,N_x_original_shape,65-511:intermediate,35,13,False,1.0,1.0
base16,7,sparse_context,N_x_original_shape,65-511:compact,1,1,False,1.0,
base16,7,sparse_context,history,none,29596,27,True,0.9388430869036356,0.9381892228494291
base16,7,sparse_context,history,one_to_five,20891,27,True,0.9615623952898378,0.9612825784212533
base16,7,sparse_context,history,six,47247,27,True,0.9843587952674244,0.983887802767197
base16,7,sparse_context,current_points,1,58612,27,True,0.9617996314747833,0.9613064718439472
base16,7,sparse_context,current_points,2,39122,27,True,0.9715505342262666,0.9715498418260329
base16,7,sparse_context,current_points,ge3,0,0,False,,
base16,7,sparse_context,current_range,le20,11734,27,True,0.9775865007670018,0.9752389630202798
base16,7,sparse_context,current_range,20to40,33802,26,True,0.9706526241050826,0.9657559927143469
base16,7,sparse_context,current_range,gt40,52198,27,True,0.9598260469749799,0.9584241448331985
base16,7,sparse_context,N_x_original_shape,1-2:undefined_low_support,29596,27,True,0.9388430869036356,0.9381892228494291
base16,7,sparse_context,N_x_original_shape,3-4:undefined_low_support,0,0,False,,
base16,7,sparse_context,N_x_original_shape,5-8:undefined_low_support,0,0,False,,
base16,7,sparse_context,N_x_original_shape,9-16:undefined_low_support,0,0,False,,
base16,7,sparse_context,N_x_original_shape,17-32:undefined_low_support,0,0,False,,
base16,7,sparse_context,N_x_original_shape,33-64:undefined_low_support,0,0,False,,
base16,7,sparse_context,N_x_original_shape,65-511:undefined_low_support,0,0,False,,
base16,17,clean,retained_N,1-2,0,0,False,,
base16,17,clean,retained_N,3-4,1615,27,True,0.9244582043343653,0.9160539967551502
base16,17,clean,retained_N,5-8,1566,27,True,0.9406130268199234,0.9330285147751776
base16,17,clean,retained_N,9-16,3392,27,True,0.9504716981132075,0.944603439265361
base16,17,clean,retained_N,17-32,37944,27,True,0.9821315623023403,0.9820672673461491
base16,17,clean,retained_N,33-64,26522,27,True,0.987670613075937,0.9866590907071935
base16,17,clean,retained_N,65-511,9411,23,True,0.9887365848475188,0.9762097297317923
base16,17,clean,original_shape,compact,4336,26,True,0.9799354243542435,0.9742243622659456
base16,17,clean,original_shape,elongated,45116,27,True,0.9846617607943967,0.9786865704892954
base16,17,clean,original_shape,intermediate,30998,27,True,0.9769339957416607,0.9766694204842671
base16,17,clean,N_x_original_shape,1-2:elongated,0,0,False,,
base16,17,clean,N_x_original_shape,1-2:intermediate,0,0,False,,
base16,17,clean,N_x_original_shape,1-2:compact,0,0,False,,
base16,17,clean,N_x_original_shape,3-4:elongated,1081,26,True,0.9259944495837188,0.9211863603554997
base16,17,clean,N_x_original_shape,3-4:intermediate,484,27,True,0.9235537190082644,0.901995873625682
base16,17,clean,N_x_original_shape,3-4:compact,50,14,False,0.9,0.8869289914066034
base16,17,clean,N_x_original_shape,5-8:elongated,932,27,True,0.9506437768240343,0.9419883522050705
base16,17,clean,N_x_original_shape,5-8:intermediate,568,25,True,0.9330985915492958,0.9277904907195524
base16,17,clean,N_x_original_shape,5-8:compact,66,17,False,0.8636363636363636,0.8581323143061859
base16,17,clean,N_x_original_shape,9-16:elongated,2275,26,True,0.9542857142857143,0.9457366332310142
base16,17,clean,N_x_original_shape,9-16:intermediate,996,27,True,0.9467871485943775,0.9444331577878107
base16,17,clean,N_x_original_shape,9-16:compact,121,18,True,0.9090909090909091,0.908991452991453
base16,17,clean,N_x_original_shape,17-32:elongated,19967,27,True,0.9830219862773576,0.9804892551988383
base16,17,clean,N_x_original_shape,17-32:intermediate,15866,27,True,0.9802092524896004,0.9792029764359366
base16,17,clean,N_x_original_shape,17-32:compact,2111,22,True,0.9881572714353387,0.9780624908290612
base16,17,clean,N_x_original_shape,33-64:elongated,14587,26,True,0.99287036402276,0.9872951502005745
base16,17,clean,N_x_original_shape,33-64:intermediate,10253,25,True,0.9813713059592315,0.9808882770372687
base16,17,clean,N_x_original_shape,33-64:compact,1682,21,True,0.9809750297265161,0.9765597781401117
base16,17,clean,N_x_original_shape,65-511:elongated,6274,20,True,0.9969716289448518,0.9869034258671787
base16,17,clean,N_x_original_shape,65-511:intermediate,2831,22,True,0.9710349699752737,0.9642543459836608
base16,17,clean,N_x_original_shape,65-511:compact,306,14,True,0.9836601307189542,0.9819172448026852
base16,17,clean,history,none,1846,27,True,0.9279523293607801,0.9169839136425498
base16,17,clean,history,one_to_five,8062,27,True,0.9552220292731333,0.9454445986228912
base16,17,clean,history,six,70542,27,True,0.9858240480848289,0.9852020893402953
base16,17,clean,current_points,1,0,0,False,,
base16,17,clean,current_points,2,0,0,False,,
base16,17,clean,current_points,ge3,80450,27,True,0.9814294592914854,0.9803871689806495
base16,17,clean,current_range,le20,26404,27,True,0.9850780184820481,0.9845776442214182
base16,17,clean,current_range,20to40,36863,27,True,0.9863006266446029,0.9858452328951282
base16,17,clean,current_range,gt40,17183,27,True,0.9653727521387417,0.9580527252075288
base16,17,uniform_half_0,retained_N,1-2,1615,27,True,0.9170278637770898,0.9082706856152701
base16,17,uniform_half_0,retained_N,3-4,1566,27,True,0.933588761174968,0.9253587148411793
base16,17,uniform_half_0,retained_N,5-8,3392,27,True,0.9395636792452831,0.9328713864767547
base16,17,uniform_half_0,retained_N,9-16,37944,27,True,0.9786791060510226,0.9786067298776121
base16,17,uniform_half_0,retained_N,17-32,26522,27,True,0.9832591810572355,0.9819629186572383
base16,17,uniform_half_0,retained_N,33-64,8842,23,True,0.9909522732413482,0.9816826141035171
base16,17,uniform_half_0,retained_N,65-511,569,14,True,0.9753954305799648,0.8094258373205742
base16,17,uniform_half_0,original_shape,compact,4336,26,True,0.9693265682656826,0.9601239302401112
base16,17,uniform_half_0,original_shape,elongated,45116,27,True,0.9828885539498182,0.9763501901704108
base16,17,uniform_half_0,original_shape,intermediate,30998,27,True,0.9714497709529647,0.9710998285985479
base16,17,uniform_half_0,N_x_original_shape,1-2:elongated,1081,26,True,0.9176688251618872,0.9126136166494544
base16,17,uniform_half_0,N_x_original_shape,1-2:intermediate,484,27,True,0.9173553719008265,0.8948283355063016
base16,17,uniform_half_0,N_x_original_shape,1-2:compact,50,14,False,0.9,0.8901098901098901
base16,17,uniform_half_0,N_x_original_shape,3-4:elongated,932,27,True,0.9431330472103004,0.9332254580306945
base16,17,uniform_half_0,N_x_original_shape,3-4:intermediate,568,25,True,0.9225352112676056,0.9168927906358074
base16,17,uniform_half_0,N_x_original_shape,3-4:compact,66,17,False,0.8939393939393939,0.889658466682589
base16,17,uniform_half_0,N_x_original_shape,5-8:elongated,2275,26,True,0.9498901098901099,0.940907152114355
base16,17,uniform_half_0,N_x_original_shape,5-8:intermediate,996,27,True,0.9236947791164659,0.9208131258395089
base16,17,uniform_half_0,N_x_original_shape,5-8:compact,121,18,True,0.8760330578512396,0.875727490585416
base16,17,uniform_half_0,N_x_original_shape,9-16:elongated,19967,27,True,0.9801672760054089,0.9772827083717321
base16,17,uniform_half_0,N_x_original_shape,9-16:intermediate,15866,27,True,0.9761754695575444,0.9749728285036909
base16,17,uniform_half_0,N_x_original_shape,9-16:compact,2111,22,True,0.9834201800094742,0.9693603895794223
base16,17,uniform_half_0,N_x_original_shape,17-32:elongated,14587,26,True,0.9927332556385823,0.9871586109399172
base16,17,uniform_half_0,N_x_original_shape,17-32:intermediate,10253,25,True,0.9731785818784746,0.9723869713336399
base16,17,uniform_half_0,N_x_original_shape,17-32:compact,1682,21,True,0.9625445897740785,0.9527759493631398
base16,17,uniform_half_0,N_x_original_shape,33-64:elongated,5882,20,True,0.9982998979938796,0.9931016591670764
